id,s41,s42,s43,trust_pomp,trust_bin,trust_c5,trust_c7,cohort,female,edu_years,hukou,party,region,subj_class,econ_subj,fairness,social_trust,si_med,si_pen,si_any,empstat,statsec,contract,lninc,internet,know_lawyer,know_police,voted,year,wt
175.0,4,7,19,,,,,5.0,0.0,19.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,11.695255279541016,4.0,,,1.0,2017.0,0.4872110188007355
177.0,4,7,15,0.6000000238418579,1.0,1.0,0.0,2.0,0.0,6.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,,0.0,10.596659660339355,4.0,0.0,1.0,0.0,2017.0,0.7655896544456482
178.0,4,7,14,,,,,1.0,1.0,6.0,2.0,0.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,,,10.596659660339355,1.0,,,0.0,2017.0,0.2110988348722458
179.0,4,7,14,0.5,0.0,1.0,0.0,6.0,1.0,15.0,2.0,0.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,10.819798469543457,5.0,0.0,0.0,0.0,2017.0,1.3349579572677612
181.0,4,7,15,0.699999988079071,1.0,1.0,1.0,5.0,1.0,9.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,,9.90353775024414,5.0,0.0,1.0,0.0,2017.0,1.7427661418914795
182.0,4,7,14,0.800000011920929,1.0,1.0,1.0,3.0,0.0,15.0,2.0,0.0,1.0,9.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,,11.512935638427734,1.0,1.0,1.0,0.0,2017.0,1.921635627746582
184.0,4,7,19,,,,,6.0,0.0,16.0,1.0,0.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,5.0,,,0.0,2017.0,0.9117698073387146
185.0,4,7,18,,,,,1.0,0.0,16.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,,,10.373522758483887,2.0,,,1.0,2017.0,0.6183629631996155
187.0,4,7,16,,,,,5.0,1.0,19.0,2.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,11.918396949768066,5.0,,,0.0,2017.0,1.3520634174346924
188.0,4,7,14,0.20000000298023224,0.0,0.0,0.0,2.0,0.0,12.0,2.0,0.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,11.289793968200684,4.0,0.0,1.0,0.0,2017.0,1.0436021089553833
191.0,4,7,19,0.6000000238418579,1.0,1.0,0.0,6.0,0.0,16.0,1.0,0.0,1.0,6.0,3.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,2017.0,3.6470792293548584
194.0,4,7,16,,,,,4.0,0.0,15.0,2.0,0.0,1.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,,11.512935638427734,5.0,,,0.0,2017.0,1.921635627746582
196.0,4,7,14,,,,,2.0,0.0,12.0,2.0,0.0,1.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,,,10.778977394104004,1.0,,,0.0,2017.0,0.574192225933075
197.0,4,7,20,,,,,1.0,0.0,16.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,1.0,0.0,1.0,4.0,,,11.695255279541016,4.0,,,0.0,2017.0,0.6183629631996155
198.0,4,7,20,,,,,2.0,1.0,12.0,2.0,1.0,1.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,,,10.126670837402344,4.0,,,0.0,2017.0,1.0785585641860962
199.0,4,7,18,,,,,5.0,0.0,9.0,1.0,0.0,1.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,11.002116203308105,5.0,,,1.0,2017.0,0.4317067265510559
200.0,4,7,19,0.10000000149011612,0.0,0.0,0.0,1.0,1.0,16.0,2.0,0.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,,,10.46313190460205,3.0,1.0,1.0,0.0,2017.0,0.39297446608543396
201.0,4,7,19,,,,,6.0,1.0,16.0,1.0,0.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,11.002116203308105,4.0,,,0.0,2017.0,0.6674789786338806
202.0,4,7,15,0.800000011920929,1.0,1.0,1.0,5.0,0.0,12.0,2.0,0.0,1.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,10.491301536560059,5.0,0.0,0.0,1.0,2017.0,1.295120120048523
204.0,4,7,21,,,,,5.0,1.0,16.0,2.0,1.0,1.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,11.512935638427734,4.0,,,0.0,2017.0,1.3520634174346924
205.0,4,7,20,0.20000000298023224,0.0,0.0,0.0,2.0,1.0,12.0,2.0,0.0,1.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,,,10.491301536560059,5.0,1.0,1.0,1.0,2017.0,0.5392792820930481
207.0,4,7,16,,,,,4.0,0.0,12.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,11.082158088684082,1.0,,,0.0,2017.0,0.8634134531021118
208.0,4,7,21,0.800000011920929,1.0,1.0,1.0,5.0,0.0,19.0,2.0,1.0,1.0,5.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,,0.0,,5.0,1.0,0.0,0.0,2017.0,0.4872110188007355
209.0,4,7,15,,,,,2.0,1.0,9.0,2.0,0.0,1.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,,,10.491301536560059,1.0,,,1.0,2017.0,0.6332964301109314
210.0,4,7,21,,,,,2.0,0.0,15.0,2.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,,,10.46313190460205,5.0,,,1.0,2017.0,0.6183629631996155
213.0,4,7,21,,,,,5.0,0.0,16.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,11.289793968200684,5.0,,,0.0,2017.0,4.558848857879639
214.0,4,7,19,,,,,5.0,0.0,16.0,2.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,11.512935638427734,3.0,0.0,1.0,0.0,2017.0,1.4616329669952393
218.0,4,7,21,,,,,4.0,0.0,16.0,2.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,11.918396949768066,5.0,,,0.0,2017.0,1.4616329669952393
220.0,4,7,18,,,,,4.0,1.0,9.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,10.596659660339355,5.0,,,0.0,2017.0,0.2904610335826874
221.0,4,7,19,,,,,3.0,0.0,12.0,2.0,0.0,1.0,6.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.645448684692383,5.0,,,1.0,2017.0,0.6957347989082336
222.0,4,7,16,,,,,4.0,1.0,12.0,2.0,0.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,10.085850715637207,5.0,,,0.0,2017.0,0.5809220671653748
223.0,4,7,20,0.5,0.0,1.0,0.0,4.0,1.0,16.0,2.0,0.0,1.0,7.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,,13.815511703491211,5.0,1.0,1.0,0.0,2017.0,1.3520634174346924
224.0,4,7,21,0.5,0.0,1.0,0.0,4.0,1.0,9.0,1.0,0.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,,1.0,0.0,0.0,0.0,2017.0,0.8713830709457397
225.0,4,7,16,,,,,5.0,1.0,19.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,9.210440635681152,5.0,,,0.0,2017.0,2.6699159145355225
226.0,4,7,16,0.699999988079071,1.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,,12.611540794372559,5.0,1.0,1.0,0.0,2017.0,0.5809220671653748
227.0,4,7,135,0.8999999761581421,1.0,1.0,1.0,1.0,0.0,15.0,2.0,1.0,1.0,5.0,3.0,4.0,5.0,1.0,0.0,1.0,4.0,,,7.601402282714844,4.0,0.0,0.0,1.0,2017.0,1.5459072589874268
228.0,4,7,21,,,,,1.0,1.0,9.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,,,10.596659660339355,4.0,0.0,0.0,1.0,2017.0,0.4221976697444916
230.0,4,7,16,,,,,5.0,0.0,15.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,11.775297164916992,5.0,,,0.0,2017.0,0.974422037601471
232.0,4,7,21,,,,,2.0,1.0,9.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,,,10.586609840393066,5.0,0.0,1.0,1.0,2017.0,0.4221976697444916
233.0,4,7,20,,,,,5.0,0.0,19.0,2.0,0.0,1.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,12.899222373962402,5.0,,,,2017.0,1.4616329669952393
234.0,4,7,15,,,,,3.0,0.0,6.0,1.0,0.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,,,9.74102783203125,4.0,,,0.0,2017.0,2.4350717067718506
235.0,4,7,17,,,,,3.0,0.0,9.0,2.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,10.029282569885254,5.0,,,0.0,2017.0,1.0436021089553833
238.0,4,7,21,,,,,5.0,1.0,16.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,,1.0,10.819798469543457,5.0,,,1.0,2017.0,1.3520634174346924
241.0,4,7,16,0.4000000059604645,0.0,0.0,0.0,5.0,0.0,12.0,1.0,0.0,1.0,6.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,0.0,,10.491301536560059,5.0,1.0,0.0,0.0,2017.0,2.8969168663024902
242.0,4,7,20,,,,,5.0,0.0,16.0,2.0,0.0,1.0,6.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,11.918396949768066,5.0,,,0.0,2017.0,2.4360549449920654
243.0,4,7,17,0.5,0.0,1.0,0.0,6.0,1.0,6.0,1.0,0.0,1.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,4.0,,,0.0,3.0,0.0,0.0,0.0,2017.0,1.1643582582473755
244.0,4,7,20,,,,,2.0,0.0,9.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,,,8.434028625488281,2.0,,,0.0,2017.0,0.9569870829582214
245.0,4,7,14,0.699999988079071,1.0,1.0,1.0,3.0,1.0,12.0,1.0,0.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.596659660339355,4.0,0.0,0.0,1.0,2017.0,0.808918833732605
246.0,4,7,22,,,,,2.0,1.0,9.0,1.0,0.0,1.0,5.0,3.0,2.0,4.0,1.0,0.0,1.0,4.0,,,9.90353775024414,1.0,,,0.0,2017.0,0.8443953394889832
247.0,4,7,17,,,,,6.0,1.0,15.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,10.308985710144043,5.0,,,0.0,2017.0,1.3349579572677612
249.0,4,7,17,,,,,1.0,1.0,12.0,2.0,1.0,1.0,5.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,,,11.289793968200684,1.0,,,0.0,2017.0,0.4221976697444916
250.0,4,7,21,1.0,1.0,1.0,1.0,2.0,1.0,9.0,2.0,0.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,,,10.308985710144043,2.0,0.0,0.0,0.0,2017.0,0.8443953394889832
251.0,4,7,22,0.800000011920929,1.0,1.0,1.0,4.0,1.0,12.0,1.0,0.0,1.0,7.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,10.596659660339355,5.0,1.0,1.0,1.0,2017.0,1.4523051977157593
253.0,4,7,15,,,,,2.0,1.0,9.0,2.0,0.0,1.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,,,10.491301536560059,2.0,,,1.0,2017.0,0.4221976697444916
254.0,4,7,22,0.6000000238418579,1.0,1.0,0.0,3.0,0.0,12.0,1.0,0.0,1.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,0.0,5.0,0.0,0.0,1.0,2017.0,1.0436021089553833
255.0,4,7,21,,,,,2.0,1.0,16.0,2.0,1.0,1.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,11.002116203308105,5.0,,,1.0,2017.0,1.2876229286193848
256.0,4,7,18,,,,,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,,,,1.0,,,0.0,2017.0,1.0554941892623901
257.0,4,7,20,0.800000011920929,1.0,1.0,1.0,5.0,0.0,15.0,,1.0,1.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,11.512935638427734,5.0,1.0,1.0,1.0,2017.0,1.4616329669952393
258.0,4,7,16,,,,,3.0,0.0,12.0,2.0,0.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,11.289793968200684,4.0,,,1.0,2017.0,0.6957347989082336
259.0,4,7,20,,,,,4.0,0.0,15.0,2.0,0.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,11.775297164916992,5.0,,,0.0,2017.0,1.4616329669952393
260.0,4,7,22,0.5,0.0,1.0,0.0,4.0,1.0,16.0,1.0,1.0,1.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,,1.0,10.819798469543457,5.0,0.0,1.0,1.0,2017.0,1.3520634174346924
261.0,4,7,14,0.20000000298023224,0.0,0.0,0.0,5.0,0.0,9.0,1.0,0.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,10.308985710144043,5.0,0.0,0.0,0.0,2017.0,1.4484584331512451
262.0,4,7,21,,,,,4.0,1.0,9.0,2.0,0.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,,,9.90353775024414,2.0,,,0.0,2017.0,0.5809220671653748
263.0,4,7,15,0.800000011920929,1.0,1.0,1.0,6.0,0.0,12.0,1.0,0.0,1.0,5.0,3.0,3.0,2.0,,,,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2017.0,0.7242292165756226
264.0,4,7,21,,,,,5.0,0.0,16.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,11.289793968200684,5.0,,,0.0,2017.0,1.4616329669952393
265.0,4,7,17,0.5,0.0,1.0,0.0,5.0,1.0,12.0,1.0,0.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,,11.695255279541016,4.0,0.0,1.0,0.0,2017.0,0.2904610335826874
269.0,4,7,18,0.4000000059604645,0.0,0.0,0.0,5.0,1.0,15.0,2.0,0.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,,,11.002116203308105,5.0,0.0,1.0,0.0,2017.0,0.45068782567977905
270.0,4,7,21,,,,,6.0,0.0,12.0,2.0,0.0,1.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.308985710144043,5.0,,,1.0,2017.0,1.4484584331512451
271.0,4,7,14,0.20000000298023224,0.0,0.0,0.0,4.0,1.0,9.0,2.0,0.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,,9.392745018005371,2.0,0.0,0.0,1.0,2017.0,0.5392792820930481
272.0,4,7,14,0.30000001192092896,0.0,0.0,0.0,3.0,0.0,16.0,2.0,0.0,1.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,,12.206077575683594,3.0,0.0,0.0,0.0,2017.0,0.7686542868614197
273.0,4,7,17,0.5,0.0,1.0,0.0,5.0,1.0,12.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,,,0.0,5.0,0.0,1.0,0.0,2017.0,0.8713830709457397
274.0,4,7,14,0.30000001192092896,0.0,0.0,0.0,2.0,0.0,9.0,2.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,,,10.491301536560059,1.0,0.0,1.0,0.0,2017.0,0.19139741361141205
277.0,4,7,21,,,,,5.0,0.0,9.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,,,10.308985710144043,5.0,,,1.0,2017.0,1.7268269062042236
278.0,4,7,21,,,,,2.0,1.0,12.0,2.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,,,8.00670051574707,3.0,,,1.0,2017.0,0.8443953394889832
281.0,4,7,19,0.30000001192092896,0.0,0.0,0.0,2.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,,,10.308985710144043,5.0,0.0,0.0,0.0,2017.0,0.6332964301109314
282.0,4,7,18,0.8999999761581421,1.0,1.0,1.0,3.0,0.0,9.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,,0.0,10.126670837402344,2.0,0.0,0.0,1.0,2017.0,1.0436021089553833
284.0,4,7,16,,,,,4.0,1.0,16.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,11.18443489074707,5.0,,,1.0,2017.0,1.8027513027191162
286.0,4,7,21,,,,,2.0,0.0,15.0,2.0,1.0,1.0,5.0,3.0,4.0,,1.0,1.0,1.0,4.0,,,10.819798469543457,1.0,,,0.0,2017.0,1.236725926399231
287.0,4,7,15,,,,,4.0,1.0,9.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,0.0,1.0,3.0,0.0,,11.289793968200684,4.0,,,0.0,2017.0,0.808918833732605
288.0,4,7,22,1.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,0.0,1.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.225606918334961,4.0,0.0,0.0,1.0,2017.0,0.2110988348722458
290.0,4,7,18,0.0,0.0,0.0,0.0,3.0,0.0,12.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,,,10.308985710144043,5.0,0.0,1.0,0.0,2017.0,1.0436021089553833
291.0,4,7,21,,,,,3.0,0.0,12.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,1.0,2017.0,0.3478673994541168
293.0,4,7,135,,,,,3.0,1.0,12.0,1.0,0.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.03455924987793,5.0,,,1.0,2017.0,0.5392792820930481
294.0,4,7,22,0.800000011920929,1.0,1.0,1.0,5.0,1.0,16.0,1.0,0.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,9.392745018005371,5.0,0.0,0.0,1.0,2017.0,1.3520634174346924
296.0,4,7,16,0.0,0.0,0.0,0.0,3.0,1.0,12.0,2.0,0.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,,,10.819798469543457,2.0,1.0,1.0,1.0,2017.0,0.5392792820930481
297.0,4,7,15,,,,,6.0,0.0,15.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,,12.206077575683594,5.0,,,1.0,2017.0,1.8235396146774292
298.0,4,7,16,,,,,3.0,1.0,9.0,1.0,0.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,,0.0,10.308985710144043,1.0,,,1.0,2017.0,0.5392792820930481
299.0,4,7,19,0.699999988079071,1.0,1.0,1.0,3.0,0.0,16.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,11.002116203308105,4.0,1.0,1.0,1.0,2017.0,1.1529812812805176
300.0,4,7,15,,,,,4.0,1.0,9.0,2.0,0.0,1.0,3.0,2.0,,,1.0,,,4.0,,,0.0,98.0,,,0.0,2017.0,0.8713830709457397
301.0,4,7,15,,,,,6.0,0.0,16.0,,0.0,1.0,6.0,5.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,10.819798469543457,5.0,,,1.0,2017.0,2.73530912399292
302.0,4,7,19,0.8999999761581421,1.0,1.0,1.0,4.0,0.0,15.0,2.0,0.0,1.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,11.512935638427734,5.0,1.0,1.0,0.0,2017.0,1.4616329669952393
303.0,4,7,20,,,,,3.0,0.0,12.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,10.596659660339355,4.0,,,0.0,2017.0,0.6957347989082336
305.0,4,7,22,,,,,5.0,0.0,19.0,2.0,1.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,12.206077575683594,4.0,,,0.0,2017.0,0.4872110188007355
306.0,4,7,18,,,,,4.0,0.0,9.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,,,1.0,2017.0,1.295120120048523
307.0,4,7,17,,,,,1.0,1.0,6.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,,,10.085850715637207,1.0,,,0.0,2017.0,0.2110988348722458
310.0,4,7,18,0.5,0.0,1.0,0.0,6.0,0.0,15.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,11.289793968200684,2.0,1.0,1.0,0.0,2017.0,1.8235396146774292
314.0,4,7,20,0.699999988079071,1.0,1.0,1.0,1.0,1.0,6.0,2.0,0.0,1.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,4.0,,,10.778977394104004,1.0,0.0,1.0,1.0,2017.0,0.6332964301109314
315.0,4,7,17,,,,,4.0,0.0,16.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,11.918396949768066,4.0,,,0.0,2017.0,1.1529812812805176
316.0,4,7,14,,,,,4.0,1.0,9.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,,11.002116203308105,4.0,,,0.0,2017.0,0.5392792820930481
317.0,4,7,18,,,,,2.0,1.0,9.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,10.491301536560059,1.0,,,1.0,2017.0,0.4221976697444916
318.0,4,7,20,,,,,5.0,1.0,15.0,2.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,10.71444034576416,5.0,,,0.0,2017.0,1.8027513027191162
319.0,4,7,16,,,,,2.0,1.0,9.0,2.0,0.0,1.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.491301536560059,3.0,,,1.0,2017.0,0.4221976697444916
320.0,4,7,15,,,,,1.0,1.0,6.0,1.0,0.0,1.0,3.0,1.0,3.0,4.0,1.0,,,4.0,,,7.601402282714844,1.0,,,1.0,2017.0,0.6332964301109314
321.0,4,7,19,0.5,0.0,1.0,0.0,1.0,1.0,15.0,2.0,1.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,11.294781684875488,4.0,0.0,0.0,0.0,2017.0,0.7859489321708679
322.0,4,7,15,,,,,4.0,1.0,6.0,1.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,,0.0,3.0,0.0,0.0,1.0,2017.0,1.0785585641860962
323.0,4,7,22,,,,,5.0,0.0,12.0,2.0,0.0,1.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,,1.0,11.112462997436523,5.0,,,0.0,2017.0,0.4317067265510559
325.0,4,7,135,,,,,3.0,1.0,9.0,2.0,0.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,,,9.47278118133545,5.0,,,1.0,2017.0,0.808918833732605
330.0,4,7,17,,,,,6.0,1.0,15.0,1.0,0.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,11.407575607299805,5.0,,,0.0,2017.0,1.3349579572677612
331.0,4,7,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,,,10.555838584899902,1.0,0.0,0.0,1.0,2017.0,0.4221976697444916
332.0,4,7,19,0.5,0.0,1.0,0.0,6.0,0.0,16.0,2.0,0.0,1.0,5.0,3.0,2.0,4.0,1.0,0.0,1.0,4.0,,,,4.0,0.0,1.0,0.0,2017.0,2.73530912399292
333.0,4,7,17,,,,,2.0,0.0,9.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.491301536560059,1.0,,,1.0,2017.0,0.19139741361141205
334.0,4,7,19,,,,,2.0,0.0,12.0,2.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,,11.002116203308105,2.0,,,0.0,2017.0,0.6957347989082336
335.0,4,7,21,,,,,1.0,1.0,12.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,,,10.51870059967041,4.0,,,1.0,2017.0,0.4221976697444916
336.0,4,7,20,,,,,6.0,1.0,19.0,2.0,1.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,11.407575607299805,2.0,,,0.0,2017.0,1.3349579572677612
337.0,4,7,20,,,,,5.0,1.0,16.0,2.0,0.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,,,11.918396949768066,5.0,,,0.0,2017.0,1.3520634174346924
339.0,4,7,15,0.699999988079071,1.0,1.0,1.0,1.0,0.0,9.0,2.0,0.0,1.0,5.0,3.0,3.0,3.0,1.0,0.0,1.0,4.0,,,10.71444034576416,2.0,0.0,0.0,0.0,2017.0,0.19139741361141205
340.0,4,7,14,,,,,6.0,0.0,12.0,2.0,0.0,1.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,11.512935638427734,4.0,,,0.0,2017.0,2.172687530517578
342.0,4,7,21,,,,,4.0,0.0,16.0,2.0,0.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,12.206077575683594,5.0,,,1.0,2017.0,1.4616329669952393
343.0,4,7,15,,,,,3.0,1.0,16.0,2.0,1.0,1.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,,1.0,11.512935638427734,5.0,,,0.0,2017.0,0.4292076826095581
344.0,4,7,16,,,,,2.0,1.0,15.0,2.0,1.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.71444034576416,4.0,,,0.0,2017.0,0.7859489321708679
345.0,4,7,18,0.800000011920929,1.0,1.0,1.0,4.0,1.0,16.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,11.512935638427734,4.0,0.0,1.0,0.0,2017.0,2.25343918800354
